year,month,country_chart,artist,track,rank,streams,spotify_link
2019,12,Global,Henrique & Juliano,Liberdade Provisória,162.0,6574989,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
2019,12,Global,"ROSALÍA, J Balvin, El Guincho",Con Altura,176.0,6553879,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
2019,12,Global,DaBaby,VIBEZ,196.0,6480604,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
2020,01,Global,Tones And I,Dance Monkey,1.0,52055226,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2020,01,Global,Roddy Ricch,The Box,4.0,48937592,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2020,01,Global,"KAROL G, Nicki Minaj",Tusa,5.0,41434019,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2020,01,Global,Eminem,Godzilla (feat. Juice WRLD),7.0,40637125,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
2020,01,Global,The Weeknd,Blinding Lights,7.0,39499306,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2020,01,Global,Future,Life Is Good (feat. Drake),10.0,39404104,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
2020,01,Global,Justin Bieber,Yummy,6.0,38715310,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
2020,01,Global,Arizona Zervas,ROXANNE,9.0,34104838,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2020,01,Global,Dua Lipa,Don't Start Now,10.0,31619914,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
2020,01,Global,Trevor Daniel,Falling,9.0,29261780,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
2020,01,Global,Maroon 5,Memories,12.0,27008690,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
2020,01,Global,Billie Eilish,everything i wanted,13.0,26396743,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
2020,01,Global,Post Malone,Circles,14.0,26365136,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2020,01,Global,Billie Eilish,bad guy,23.0,23376715,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2020,01,Global,Selena Gomez,Rare,31.0,23340577,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
2020,01,Global,Selena Gomez,Lose You To Love Me,24.0,22076272,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
2020,01,Global,"Shawn Mendes, Camila Cabello",Señorita,18.0,21757299,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2020,01,Global,Mac Miller,Good News,50.0,21727425,https://open.spotify.com/track/3ClBKQkKoaUQ6UOhe2xlJK
2020,01,Global,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),16.0,21103190,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
2020,01,Global,Lewis Capaldi,Someone You Loved,17.0,20588918,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
2020,01,Global,Halsey,You should be sad,24.0,19736651,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
2020,01,Global,Camila Cabello,My Oh My (feat. DaBaby),25.0,19300578,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
2020,01,Global,Harry Styles,Adore You,24.0,19186086,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
2020,01,Global,BTS,Black Swan,57.0,18424710,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
2020,01,Global,Dua Lipa,Physical,18.0,18129032,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
2020,01,Global,Eminem,Those Kinda Nights (feat. Ed Sheeran),133.0,16416620,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
2020,01,Global,blackbear,hot girl bummer,40.0,16304825,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
2020,01,Global,"Dímelo Flow, Arcangel, Sech",Sigues Con El,40.0,15689658,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
2020,01,Global,DaBaby,BOP,39.0,15678826,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
2020,01,Global,Eminem,Darkness,82.0,15658341,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d
2020,01,Global,Lewis Capaldi,Before You Go,35.0,15582616,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
2020,01,Global,Regard,Ride It,34.0,15539132,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
2020,01,Global,Jonas Brothers,What A Man Gotta Do,32.0,15362782,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
2020,01,Global,Bad Bunny,Vete,31.0,15078547,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
2020,01,Global,Harry Styles,Watermelon Sugar,59.0,15046960,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
2020,01,Global,YNW Melly,Suicidal,45.0,14973919,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
2020,01,Global,Eminem,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",95.0,14947053,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB
2020,01,Global,Eminem,Unaccommodating (feat. Young M.A),119.0,14792747,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM
2020,01,Global,Doja Cat,Say So,55.0,14559260,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
2020,01,Global,Don Toliver,No Idea,53.0,13905621,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
2020,01,Global,Ali Gatie,What If I Told You That I Love You,35.0,13658542,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
2020,01,Global,Travis Scott,HIGHEST IN THE ROOM,47.0,13543851,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2020,01,Global,The Weeknd,Heartless,81.0,13269565,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
2020,01,Global,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,51.0,13163070,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
2020,01,Global,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Hola - Remix,43.0,13017742,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
2020,01,Global,"MEDUZA, Becky Hill, Goodboys",Lose Control,42.0,12945431,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
2020,01,Global,Ed Sheeran,I Don't Care (with Justin Bieber),50.0,12813311,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
2020,01,Global,Mac Miller,Blue World,97.0,12762791,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5
2020,01,Global,Juice WRLD,Bandit (with YoungBoy Never Broke Again),53.0,12666593,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
2020,01,Global,Lil Uzi Vert,Futsal Shuffle 2020,82.0,12647113,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
2020,01,Global,"Rauw Alejandro, Farruko",Fantasias,40.0,12613248,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
2020,01,Global,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,49.0,12519455,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2020,01,Global,Tyga,Ayy Macarena,48.0,12456752,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
2020,01,Global,J Balvin,Morado,65.0,12401391,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
2020,01,Global,SAINt JHN,Roses - Imanbek Remix,63.0,12124388,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
2020,01,Global,BROCKHAMPTON,SUGAR,61.0,12092669,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
2020,01,Global,Mustard,Ballin' (with Roddy Ricch),54.0,12004885,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
2020,01,Global,Eminem,Leaving Heaven (feat. Skylar Grey),154.0,11944780,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq
2020,01,Global,Mac Miller,Circles,49.0,11781966,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT
2020,01,Global,Ed Sheeran,Beautiful People (feat. Khalid),60.0,11732877,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
2020,01,Global,Billie Eilish,when the party's over,92.0,11703237,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
2020,01,Global,Juice WRLD,Lucid Dreams,61.0,11544388,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
2020,01,Global,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,99.0,11407061,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
2020,01,Global,Eminem,In Too Deep,199.0,11348893,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr
2020,01,Global,"Nicky Jam, Daddy Yankee",Muévelo,63.0,11224878,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
2020,01,Global,"Justin Bieber, Kehlani",Get Me,45.0,11213296,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G
2020,01,Global,Sam Smith,How Do You Sleep?,93.0,11167592,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
2020,01,Global,"Shakira, Anuel AA",Me Gusta,55.0,11157044,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
2020,01,Global,Eminem,Premonition - Intro,57.0,10830400,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk
2020,01,Global,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),83.0,10739494,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
2020,01,Global,Roddy Ricch,High Fashion (feat. Mustard),115.0,10498445,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
2020,01,Global,Dan + Shay,"10,000 Hours (with Justin Bieber)",67.0,10407472,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
2020,01,Global,Billie Eilish,lovely (with Khalid),88.0,10208670,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2020,01,Global,SHAED,Trampoline (with ZAYN),119.0,10185403,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
2020,01,Global,Mac Miller,I Can See,62.0,10086930,https://open.spotify.com/track/3R8CyhJfVjvgIROd5RSGhQ
2020,01,Global,Ariana Grande,7 rings,87.0,10083773,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2020,01,Global,Khalid,Eleven,72.0,9980845,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
2020,01,Global,"J Balvin, Bad Bunny",LA CANCIÓN,78.0,9977833,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
2020,01,Global,"Nicky Jam, Anuel AA",Whine Up,66.0,9807122,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
2020,01,Global,"Y2K, bbno$",Lalala,75.0,9728409,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
2020,01,Global,Selena Gomez,Look At Her Now,185.0,9696742,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr
2020,01,Global,JP Saxe,If the World Was Ending - feat. Julia Michaels,68.0,9600536,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
2020,01,Global,Mac Miller,Hand Me Downs,69.0,9521654,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV
2020,01,Global,Eminem,No Regrets (feat. Don Toliver),70.0,9493884,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG
2020,01,Global,Mac Miller,Complicated,71.0,9443725,https://open.spotify.com/track/3WfSNAoj2D8C9noPSGZZFM
2020,01,Global,Eminem,Lock It Up (feat. Anderson .Paak),72.0,9328951,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh
2020,01,Global,Harry Styles,Falling,162.0,9315200,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
2020,01,Global,"Bad Bunny, Tainy",Callaita,84.0,9303265,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
2020,01,Global,Eminem,Marsh,73.0,9260007,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF
2020,01,Global,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,104.0,9218687,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
2020,01,Global,Eminem,Stepdad,74.0,9159901,https://open.spotify.com/track/3QVHSV8YKYq4L8tI5rnFgj
2020,01,Global,"Juju, Loredana, Miksu / Macloud",Kein Wort,168.0,9118365,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n
2020,01,Global,Post Malone,Goodbyes (Feat. Young Thug),95.0,9038139,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
2020,01,Global,"Jhay Cortez, J Balvin, Bad Bunny",No Me Conoce - Remix,81.0,8945749,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
2020,01,Global,Halsey,Without Me,98.0,8884872,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
2020,01,Global,Taylor Swift,Only The Young - Featured in Miss Americana,61.0,8884685,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC
2020,01,Global,Tainy,Adicto (with Anuel AA & Ozuna),85.0,8799193,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
2020,01,Global,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),105.0,8798732,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
2020,01,Global,DaBaby,VIBEZ,98.0,8722377,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
2020,01,Global,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),135.0,8695982,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
2020,01,Global,Eminem,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",83.0,8695060,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0
2020,01,Global,"Lady Gaga, Bradley Cooper",Shallow,96.0,8603185,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2020,01,Global,"Joker Bra, VIZE",Baby,68.0,8492390,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
2020,01,Global,Lil Tecca,Ransom,106.0,8486965,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
2020,01,Global,Ant Saunders,Yellow Hearts,103.0,8344514,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
2020,01,Global,Eminem,Never Love Again,90.0,8335790,https://open.spotify.com/track/40YbWniIEmqy6s58fYXLUh
2020,01,Global,Mac Miller,Woods,91.0,8329349,https://open.spotify.com/track/3Qa944OTMZkg8DHjET8JQv
2020,01,Global,Lil Baby,Sum 2 Prove,154.0,8315509,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz
2020,01,Global,Daddy Yankee,Que Tire Pa Lante,101.0,8306643,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
2020,01,Global,Eminem,Farewell,94.0,8277608,https://open.spotify.com/track/74gykWHknHDrg4eMdcmdRq
2020,01,Global,Lil Wayne,"I Do It (ft. Big Sean, Lil Baby)",70.0,8276505,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ
2020,01,Global,J Balvin,Blanco,99.0,8247333,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
2020,01,Global,"JACKBOYS, Travis Scott",OUT WEST (feat. Young Thug),136.0,8242535,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
2020,01,Global,Surfaces,Sunday Best,140.0,8199453,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
2020,01,Global,"Lauv, LANY",Mean It,195.0,8197020,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp
2020,01,Global,Mac Miller,Everybody,98.0,8172098,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3
2020,01,Global,Harry Styles,Lights Up,121.0,8087034,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
2020,01,Global,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,141.0,8064265,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
2020,01,Global,Eminem,Alfred - Interlude,100.0,8030151,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8
2020,01,Global,Ali Gatie,It's You,107.0,7993691,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
2020,01,Global,Eminem,Little Engine,102.0,7913461,https://open.spotify.com/track/4qNWEOMyexn7b8Icyk29t9
2020,01,Global,"Marshmello, Bastille",Happier,111.0,7820470,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
2020,01,Global,Lil Baby,Woah,123.0,7816276,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
2020,01,Global,"Kygo, Sandro Cavazza",Forever Yours - Avicii Tribute,94.0,7724277,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
2020,01,Global,Noah Cyrus,July,110.0,7684244,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
2020,01,Global,Red Velvet,Psycho,150.0,7646564,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
2020,01,Global,"Lunay, Ozuna, Anuel AA",Aventura,109.0,7588173,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
2020,01,Global,Selena Gomez,Vulnerable,87.0,7531094,https://open.spotify.com/track/11OwAR3GlBj9E35Cznf7Lj
2020,01,Global,Post Malone,Wow.,119.0,7503821,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
2020,01,Global,Selena Gomez,Dance Again,90.0,7394604,https://open.spotify.com/track/5sK3o66yupTNIK6gWgzGjf
2020,01,Global,"Alan Walker, Ava Max","Alone, Pt. II",116.0,7327150,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
2020,01,Global,Billie Eilish,bury a friend,172.0,7280093,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
2020,01,Global,Juice WRLD,Robbery,127.0,7197147,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
2020,01,Global,Jonas Brothers,Sucker,117.0,7154165,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
2020,01,Global,Halsey,Graveyard,180.0,7144766,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
2020,01,Global,Eminem,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",113.0,7115414,https://open.spotify.com/track/3CJbxqRQ0JNCqboWDNUUeX
2020,01,Global,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",Bellaquita - Remix,114.0,7088433,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
2020,01,Global,Halsey,Still Learning,115.0,7050815,https://open.spotify.com/track/2Mfv5HaqnI18Q9JRv9hqnn
2020,01,Global,Tones And I,Never Seen the Rain,135.0,7045699,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
2020,01,Global,"Reik, J Balvin, Lalo Ebratt",Indeciso,125.0,7025168,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
2020,01,Global,Drake,Money In The Grave (Drake ft. Rick Ross),131.0,7001606,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
2020,01,Global,Lewis Capaldi,Bruises,122.0,6974505,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
2020,01,Global,Mac Miller,Surf,118.0,6960699,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR
2020,01,Global,Post Malone,rockstar (feat. 21 Savage),134.0,6920999,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2020,01,Global,Khalid,Up All Night,134.0,6901879,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
2020,01,Global,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",Quizas,120.0,6895245,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
2020,01,Global,Imagine Dragons,Believer,124.0,6861803,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
2020,01,Global,blackbear,me & ur ghost,137.0,6855763,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
2020,01,Global,Henrique & Juliano,Liberdade Provisória,129.0,6774224,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
2020,01,Global,"MEDUZA, Goodboys",Piece Of Your Heart,144.0,6756755,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
2020,01,Global,Queen,Bohemian Rhapsody - Remastered 2011,138.0,6696794,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
2020,01,Global,Selena Gomez,Ring,107.0,6693229,https://open.spotify.com/track/11Ey4yJVeWEsA73KjACkVY
2020,01,Global,Lizzo,Truth Hurts,162.0,6676887,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
2020,01,Global,Demi Lovato,Anyone,103.0,6665963,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG
2020,01,Global,Ellie Goulding,Hate Me (with Juice WRLD),146.0,6609716,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
2020,01,Global,Ed Sheeran,Shape of You,142.0,6608797,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2020,01,Global,Arizona Zervas,FML,175.0,6602053,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
2020,01,Global,Matthew Wilder,Break My Stride,157.0,6596199,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
2020,01,Global,Billie Eilish,ocean eyes,173.0,6591565,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
2020,01,Global,"Sech, Ozuna",Si Te Vas,133.0,6587158,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
2020,01,Global,Selena Gomez,Crowded Room (feat. 6LACK),111.0,6483001,https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ
2020,01,Global,Mac Miller,That's On Me,139.0,6462701,https://open.spotify.com/track/0udOCZp7yk0Ml92C0k8H8D
2020,01,Global,"Camilo, Pedro Capó",Tutu,143.0,6460474,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
2020,01,Global,"ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",145.0,6459432,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
2020,01,Global,Travis Scott,SICKO MODE,152.0,6452450,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2020,01,Global,Billie Eilish,all the good girls go to hell,189.0,6382875,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
2020,01,Global,Ava Max,Sweet but Psycho,154.0,6344710,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
2020,01,Global,"Idina Menzel, AURORA",Into the Unknown,144.0,6304985,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
2020,01,Global,Kina,Get You The Moon (feat. Snøw),159.0,6271667,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
2020,01,Global,Sam Smith,Dancing With A Stranger (with Normani),153.0,6264493,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
2020,01,Global,Selena Gomez,People You Know,119.0,6255954,https://open.spotify.com/track/63mdJr3NMY3wReOkNE6c6W
2020,01,Global,Camila Cabello,Liar,191.0,6218199,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
2020,01,Global,"Lunay, Daddy Yankee, Bad Bunny",Soltera - Remix,151.0,6193399,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
2020,01,Global,Chris Brown,No Guidance (feat. Drake),160.0,6174749,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
2020,01,Global,Mac Miller,Once A Day,148.0,6159873,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV
2020,01,Global,XXXTENTACION,SAD!,156.0,6152438,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2020,01,Global,"The Chainsmokers, Kygo",Family,107.0,6145132,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
2020,01,Global,TOKYO’S REVENGE,GOODMORNINGTOKYO!,183.0,6123388,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
2020,01,Global,Henrique & Juliano,Liberdade Provisória - Ao Vivo,120.0,6119960,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
2020,01,Global,Gzuz,Donuts,129.0,6113037,https://open.spotify.com/track/2nNGV59DJJwk7D5ImGf6uc
2020,01,Global,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",Perreo en La Luna,150.0,6110141,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
2020,01,Global,Ariana Grande,"thank u, next",169.0,6093684,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
2020,01,Global,Niall Horan,Nice To Meet Ya,143.0,6054877,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
2020,01,Global,Maroon 5,Girls Like You (feat. Cardi B),170.0,6029714,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
